@relation EEG_DATA

@attribute AF3 numeric
@attribute AF4 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute FC5 numeric
@attribute FC6 numeric
@attribute T7 numeric
@attribute T8 numeric
@attribute P7 numeric
@attribute P8 numeric
@attribute O1 numeric
@attribute O2 numeric

@data
-15.744971490741646,-17.808581413956343,-4.075471259949017,-6.051924469889369,-4.453069516791894,-14.683503750310075,-1.9628902645684663,-7.866710831191281,0.9479070918681183,-2.604769114243136,1.8540593125787594,-0.8476774836903573,0.1877040888270504,-0.1914955404146581
-16.557463989294213,-18.810361858035517,-4.275350837750934,-6.408151754365109,-4.551307993241456,-15.602265894133849,-2.00174337112535,-8.368674929486657,1.0131242313697468,-2.7999722633104867,1.9596987857641723,-0.935219008002313,0.18274626212114917,-0.23945376296021598
-17.29222889033495,-19.75643529182152,-4.45105473040756,-6.751590291303085,-4.576389741690213,-16.511185400786722,-2.0066183950743293,-8.869152946929896,1.0800031914652826,-3.0059626549481426,2.060061250318847,-1.035613041408373,0.17116544278772328,-0.3012779845230785
-17.944050444180363,-20.64067209665013,-4.601261880470188,-7.08011312685887,-4.5272054792328635,-17.404950272188625,-1.9770387456405771,-9.36527189617384,1.1481846274124516,-3.2217083655221286,2.1545048121108445,-1.1484569721737263,0.1529401768611773,-0.37679887675084484
-18.508445275411496,-21.457314388819785,-4.724898310702765,-7.391632552565572,-4.403578567559745,-18.27804336360545,-1.9129634778468934,-9.853995190241736,1.2172633822025702,-3.445963389219785,2.242418868308447,-1.2731460732497764,0.12813850151245065,-0.4656460308932714
-18.981593629746826,-22.20113303337692,-4.821089758466704,-7.684198237405498,-4.2058725418351655,-19.125134911964338,-1.8146016754279244,-10.33236054627545,1.2868305720592785,-3.6774286309260042,2.323244264151839,-1.4089939925614912,0.0968756020827426,-0.567355088143795
-19.36061216299772,-22.867740414106574,-4.889231752652148,-7.956104323352479,-3.935061544505646,-19.94134515796803,-1.6824432704627827,-10.797621182904726,1.356490841813941,-3.9148001391563936,2.3965059241884554,-1.5552496759402288,0.0593163163654644,-0.6813730017196832
-19.643805893009198,-23.453742921035587,-4.929071515750401,-8.205915979422164,-3.593012084078029,-20.72222162448098,-1.5173903615053181,-11.24721806885917,1.425851448534976,-4.1567135201119205,2.4618265778138806,-1.7110408496275433,0.015701570082894294,-0.8070001751118887
-19.830350145410957,-23.95644027701986,-4.940618198630851,-8.432378487637365,-3.182299233886825,-21.463557389485388,-1.3206730204918695,-11.678689507671319,1.4945147428732792,-4.401734685263556,2.5188964145656567,-1.8753881416173825,-0.033665861432173774,-0.9434137565163278
-19.920022271029573,-24.373508718666557,-4.924075121962916,-8.634307027256769,-2.7061520045075906,-22.161114877285428,-1.0938259319539114,-12.089521585790845,1.562059384244648,-4.648305649149684,2.567439882912397,-2.047183563284909,-0.0884221862010602,-1.0896582255861305
-19.913555516099144,-24.70335726946679,-4.87993691167078,-8.810699361049434,-2.1686232996697803,-22.810870336306763,-0.8387656721970248,-12.477273980985013,1.6280529866747655,-4.894770785303621,2.607252068345786,-2.2251862983052253,-0.14813059906873385,-1.2446294737837948
-19.812864499232,-24.945529694490464,-4.809029357297493,-8.960900452059429,-1.5744202445715734,-23.409509887587543,-0.55770802257216,-12.839862997181013,1.6920946210942285,-5.1395219964832455,2.638242925383721,-2.408112561947028,-0.2123045792478076,-1.407145112888368
-19.62073142032765,-25.100365876892255,-4.712426137233035,-9.084490496011226,-0.9287895484605782,-23.95416858140096,-0.25311656216035955,-13.17542367960189,1.753799132101408,-5.380958765607763,2.660402287757041,-2.594627326601307,-0.2804145130716042,-1.5759481518732816
-19.34076200796696,-25.16886390386368,-4.59144851031763,-9.18122125478615,-0.2376450032187192,-24.442217982768224,0.07223639735048573,-13.482185655683697,1.8127771425207815,-5.617416196541918,2.6737840806224398,-2.7832953538437075,-0.351872639796271,-1.7496659525437845
-18.977513259114414,-25.152910166533605,-4.447687597079124,-9.251110579659034,0.49253242250968277,-24.871551827631073,0.4153184510867662,-13.758636243117031,1.8686596008806675,-5.8472490049285755,2.678531665781616,-2.972633361522797,-0.4260466713302362,-1.9268511560121946
-18.53639274830535,-25.055243923769208,-4.282968435975332,-9.294445330208156,1.2548477087035914,-25.24064470969154,0.7729088141509011,-14.003561116048163,1.9211071655348262,-6.068872457258124,2.674875425522216,-3.161146101756108,-0.5022748677382237,-2.1060165353348292
-18.02339224167219,-24.879112822219557,-4.099286469698481,-9.311656074272236,2.0419985178947724,-25.548219667160776,1.1415989692431598,-14.215861136857766,1.96978566560541,-6.280686599699212,2.6630961979251433,-3.347289177987316,-0.5798615760320217,-2.2856118985181375
-17.445228301383573,-24.628349570009576,-3.8988543124059505,-9.303327437689935,2.8461045729627186,-25.79321911877572,1.517713030993593,-14.394527101005231,2.014358350497969,-6.4810390534434505,2.6435319228679353,-3.529433048941149,-0.6580609877645467,-2.4639879244428387
-16.80968234450134,-24.307843332207486,-3.6841788435302982,-9.270374846569693,3.658749339239726,-25.975290759914266,1.8973307823888126,-14.538910259030374,2.054523445995393,-6.668344974017135,2.6166281272763414,-3.7059272342684144,-0.7360884307817506,-2.6394401999598127
-16.125065474241683,-23.92312377644085,-3.4578988345923576,-9.213939284212268,4.47143224112324,-26.094656773046324,2.2764971862246735,-14.648674511031306,2.090019216784431,-6.841137535261624,2.5828976928147567,-3.8751716668674896,-0.8131602391576059,-2.810289789505401
-15.40005237745223,-23.480116767135133,-3.2227490622946044,-9.13529350604322,5.2755259765779074,-26.15184916017584,2.6512005366396414,-14.723647974984617,2.1206028555267418,-6.99799901868733,2.542894505304724,-4.035577898553712,-0.8884857525221901,-2.9748552632347356
-14.643992889379545,-22.98543139968208,-2.981649187351412,-9.035927117291969,6.062084542799267,-26.147873165830784,3.0172843248170924,-14.76390285493006,2.146056370588332,-7.137564367600682,2.4972422772189478,-4.1855512972028155,-0.9612520410145735,-3.131426426862502
-13.866691823775772,-22.446307079095202,-2.737622066454682,-8.917565987204645,6.822217086383651,-26.08438337713059,3.3706225696250245,-14.769872845624212,2.166211941475623,-7.25862873780362,2.4466322204253896,-4.323582928012131,-1.0306612135868725,-3.2783518260213746
-13.078071944912484,-21.87032037184741,-2.4936954251927927,-8.782089420115167,7.547323124725197,-25.96354067985954,3.7072282342545235,-14.742286850040745,2.1809489648067304,-7.360156386752905,2.3917939553217247,-4.4482779860988275,-1.095950009002174,-3.414075139514062
-12.288386118505498,-21.26547570466855,-2.2529755701838896,-8.631532513342188,8.228795397139002,-25.787919798905197,4.023114222868338,-14.682101893747125,2.190177439744013,-7.44120619023156,2.333502531362631,-4.558288264654157,-1.1563608686612412,-3.537069120986493
-11.508170006445878,-20.640157933985883,-2.0186343793593924,-8.468071197268738,8.858042895822127,-25.560476997623926,4.314303859010503,-14.590486534079837,2.193836316077295,-7.500928276310456,2.272573587624847,-4.652312821522015,-1.211143574947943,-3.645837817163697
-10.747811775132307,-20.002876839615727,-1.7937688077086198,-8.29397949401855,9.426979874602917,-25.284598445745797,4.577058862689294,-14.468873956494187,2.1919131056033265,-7.538662566574895,2.2098405035626776,-4.7291971024607085,-1.2596012681822537,-3.739017647078303
-10.017655077985033,-19.36239816975483,-1.5814257091350945,-8.111676828392898,9.92801986462923,-24.96422458851201,4.807877495304934,-14.319030318149549,2.1844529497417176,-7.55396650630323,2.1461682785239837,-4.787946190097587,-1.3010917949260932,-3.815385352581725
-9.328050167819214,-18.72767723555172,-1.3846307111437806,-7.923681772186292,10.353863857151985,-24.60365620986017,5.0033945158408235,-14.142936240072357,2.1715372400370305,-7.546532323934414,2.082444602450658,-4.827661848058005,-1.3350051294014813,-3.8738014968342096
-8.689019035133857,-18.107548687283252,-1.206292907689383,-7.732519688688481,10.697703888673662,-24.20737543067865,5.160474603014942,-13.942698964274669,2.1532769501641287,-7.516181943300359,2.01954867039133,-4.847560741491789,-1.36077948527984,-3.913237904616813
-8.110051421197578,-17.510621669848177,-1.0491362048229298,-7.540711108949582,10.953480734055939,-23.78010030810216,5.276332710218355,-13.720596406603656,2.1298251388389797,-7.462925652862701,1.958342309849947,-4.847030041148039,-1.3779260105403568,-3.932833068396966
-7.60029029586101,-16.945450890396433,-0.9157522068770451,-7.350822481894916,11.115769929034089,-23.326882498617096,5.348481743881127,-13.47912492709304,2.1013804928736874,-7.386964363321725,1.8996871623648452,-4.825616927313378,-1.38601972823197,-3.931876598243626
-7.168553342923734,-16.42055295506115,-0.8086067809078574,-7.1654702071629295,11.179763039088504,-22.853111803697125,5.374723878839885,-13.221000828786485,2.0681870525509347,-7.288687314669312,1.8444462550829002,-4.783025533458544,-1.384697871698023,-3.9098058204833572
-6.822826941431248,-15.94398732137707,-0.7298897708733435,-6.987207463252198,11.141654331932546,-22.364342420582563,5.353329240077561,-12.94908529599045,2.0305339286114465,-7.168700905653017,1.7934428611699067,-4.719170791086521,-1.373693028684998,-3.866270117327418
-6.5701889396795865,-15.52324492956393,-0.6814980336121567,-6.818481779884324,10.998624453094122,-21.866174201181114,5.28302741602113,-12.66631795404562,1.9887459235139406,-7.0277982823022676,1.7474485153474386,-4.634161565457522,-1.3528298135695715,-3.801118941116131
-6.416976861714275,-15.165294256411434,-0.6650971391116721,-6.661623188934375,10.748563743704176,-21.364129050618935,5.162877748684683,-12.375633694252473,1.9431652673114572,-6.866881298877195,1.7071854685174468,-4.528233433990539,-1.321997358828327,-3.71433754802446
-6.368695328119178,-14.87663322353033,-0.6820776812124885,-6.518891733270797,10.390347271311002,-20.863869219938124,4.992398983244263,-12.080098040651665,1.8941768807067905,-6.687060188755666,1.6733346336169823,-4.401826550828753,-1.2811781190939253,-3.6061178969808814
-6.429925529725252,-14.663262373873746,-0.7335223280930572,-6.392482762542312,9.923980498238135,-20.371259862763004,4.7716375391827,-11.782949550379367,1.842217803293137,-6.489694067714818,1.6465340193313396,-4.255620746501731,-1.2304623154103804,-3.4768922996685196
-6.604154177433089,-14.530325067899316,-0.820182496418272,-6.284372939120681,9.35038337816055,-19.8918859928727,4.501063401716998,-11.487321464619049,1.7877341465101018,-6.276240518016133,1.6273385714585489,-4.090438331780876,-1.1700205560579602,-3.3272548482573248
-6.893546403161127,-14.481937752332872,-0.942408594409213,-6.19627917476951,8.67159302542936,-19.431010169163965,4.181664140215971,-11.196229283612336,1.7311845766559684,-6.048281988358969,1.6162039161081352,-3.9072779620728912,-1.1001219543509684,-3.1579987226584785
-7.299207485208248,-14.521569933740166,-1.1002071949734218,-6.129803766728091,7.890823068678451,-18.99397985108914,3.814975582489045,-10.912798878586257,1.6730725994629145,-5.8076307225237205,1.61352728118866,-3.7073731331662576,-1.0211458552024621,-2.9701579773222533
-7.821217833948891,-14.651925540103406,-1.2932700173629987,-6.086363908951907,7.012202385516389,-18.585952306154116,3.4029581476216566,-10.640100507641144,1.613917517001509,-5.556218394508077,1.6196325774720257,-3.492110375839135,-0.933553436781945,-2.7649352114972037
-8.45834283080627,-14.874639745732205,-1.520895670462642,-6.067093434224309,6.040896913533564,-18.21167266654784,2.948051884084304,-10.38103285068278,1.5542418841670749,-5.296066471603164,1.6347392408589947,-3.2630268669230187,-0.8378955940244469,-2.543709544126103
-9.208132843037573,-15.190515395391564,-1.7820000116207362,-6.07294667295477,4.983277269783257,-17.87580702325296,2.453256982182122,-10.138515963310569,1.4946018062788555,-5.029393284221979,1.658988847537632,-3.02188103706874,-0.7348335535589,-2.3080945322246422
-10.066911345665787,-15.599341179124247,-2.0751342801959245,-6.104604549993734,3.846654563982979,-17.582603827361076,1.9220082719588616,-9.915290072068638,1.4355530701415269,-4.758488433684719,1.6924234514316776,-2.770562856907333,-0.6251092334551863,-2.059860589356963
-11.029699324647021,-16.09971997609734,-2.3984763802778533,-6.162399820760079,2.639164898151328,-17.335655824385395,1.358119681146932,-9.713777900386981,1.3776296307838853,-4.485637036172814,1.7349663149328463,-2.511044195172698,-0.5095309075671826,-1.8008944481329516
-12.090369004522552,-16.689346831101513,-2.7498575609121794,-6.24643138922211,1.3698912883533396,-17.13824589516924,0.765843572392156,-9.536282193938478,1.3213733624796273,-4.213221582213737,1.7864525385101677,-2.24544216174228,-0.388989784307324,-1.5332489022607265
-13.241681590585321,-17.365040673314574,-3.126773567022687,-6.356572994879064,0.048835560531799854,-16.99336091668688,0.14985776550857752,-9.384991856683488,1.2673341711072124,-3.94372012665736,1.8466321849413723,-1.9760153367018876,-0.264457616513475,-1.2591382208126654
-14.475123877263517,-18.122487019688112,-3.526351476526873,-6.492371950795129,-1.3131506138961953,-16.90339839143251,-0.48476875756008436,-9.261816253434537,1.2160458850036784,-3.6796260378901624,1.9151423156726672,-1.7051166281721823,-0.13697582857367888,-0.9809028252248131
-15.781032050446024,-18.95634714637098,-3.9453856319866056,-6.6530803588902945,-2.704449759450514,-16.87022188614565,-1.1326145561327714,-9.168411282960502,1.16802763299513,-3.423445824766432,1.991517855953914,-1.435183614970914,-0.007648583078099402,-0.7009966049145724
-17.148600812238534,-19.860231011237648,-4.3803447126361945,-6.837638776065706,-4.112740597200462,-16.895096801490673,-1.7879350702567638,-9.106140569074276,1.1237770305365993,-3.1776731895429964,2.0751881688906484,-1.1687192551609575,0.12236394227779243,-0.4219698300985188
-18.56588537088289,-20.826661182952034,-4.827377075921403,-7.044656647944642,-5.525059494770625,-16.978617691679325,-2.4446917671012036,-9.076032016000305,1.0837627544821857,-2.9447612224543365,2.165472678195829,-0.9082717219628923,0.2518523560644448,-0.14645155314619246
